gw,sideBoxWeight,height,updatedAt,length,productType,cbm,name,stackingLimit,lastUpdated,width,sku,nw,packingRules.boxes.47x66x68.perLayer,packingRules.boxes.47x66x68.layers,packingRules.boxes.47x66x68.totalQty,packingRules.boxes.57x64x84.layers,packingRules.boxes.57x64x84.perLayer,packingRules.boxes.57x64x84.totalQty,packingRules.boxes.70x100x90.perLayer,packingRules.boxes.70x100x90.layers,packingRules.boxes.70x100x90.totalQty,packingRules.boxes.68x74x86.layers,packingRules.boxes.68x74x86.perLayer,packingRules.boxes.68x74x86.totalQty,packingRules.rtn.totalQty,packingRules.rtn.perLayer,packingRules.rtn.layers,packingRules.pallets.80x120x115.layers,packingRules.pallets.80x120x115.perLayer,packingRules.pallets.80x120x115.totalQty,packingRules.pallets.80x120x90.perLayer,packingRules.pallets.80x120x90.layers,packingRules.pallets.80x120x90.totalQty,packingRules.pallets.110x110x90.totalQty,packingRules.pallets.110x110x90.perLayer,packingRules.pallets.110x110x90.layers,packingRules.pallets.110x110x115.totalQty,packingRules.pallets.110x110x115.layers,packingRules.pallets.110x110x115.perLayer,packingRules.warp,category,__id,__path,__createTime,__updateTime,packingRules.boxes.42x46x68.totalQty,packingRules.boxes.42x46x68.perLayer,packingRules.boxes.42x46x68.layers,packingRules.pallets.80x120x65.totalQty,packingRules.pallets.80x120x65.perLayer,packingRules.pallets.80x120x65.layers,packingRules.pallets.110x110x65.layers,packingRules.pallets.110x110x65.perLayer,packingRules.pallets.110x110x65.totalQty,unit
74,76,60,2026-02-03T15:16:40.743Z,103,Carton Case,0.278,Inverter-FRN100AR1L-4U,0,2026-02-03,45,FRN100AR1L-4U,68,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN100AR1L-4U,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN100AR1L-4U,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,,,,,,,,,,
75,76,60,2026-02-03T15:16:40.743Z,103,Carton Case,0.278,Inverter-FRN100AR1M-4U,0,2026-02-03,45,FRN100AR1M-4U,68,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN100AR1M-4U,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN100AR1M-4U,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,,,,,,,,,,
74,43,53,2026-02-03T15:16:40.743Z,130,Carton Case,0.365,Inverter-FRN100AR1S-2U,0,2026-02-03,53,FRN100AR1S-2U,56,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN100AR1S-2U,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN100AR1S-2U,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,,,,,,,,,,
78,72.5,53,2026-02-03T15:16:40.743Z,125,Carton Case,0.311,Inverter-FRN100F1S-2DY,0,2026-02-03,47,FRN100F1S-2DY,72.5,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN100F1S-2DY,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN100F1S-2DY,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,,,,,,,,,,
77,-,53,2026-02-03T15:16:40.743Z,125,Carton Case,0.311,Inverter-FRN100F1S-2U,0,2026-02-03,47,FRN100F1S-2U,67,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN100F1S-2U,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN100F1S-2U,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,,,,,,,,,,
72,63,53,2026-02-03T15:16:40.743Z,125,Carton Case,0.311,Inverter-FRN100F1S-4DY,0,2026-02-03,47,FRN100F1S-4DY,63,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN100F1S-4DY,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN100F1S-4DY,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,,,,,,,,,,
70,66,53,2026-02-03T15:16:40.743Z,125,Carton Case,0.311,Inverter-FRN100F1S-4U,0,2026-02-03,47,FRN100F1S-4U,66,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN100F1S-4U,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN100F1S-4U,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,,,,,,,,,,
76,75,53,2026-02-03T15:16:40.743Z,130,Carton Case,0.365,Inverter-FRN100G1S-2U,0,2026-02-03,53,FRN100G1S-2U,64,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN100G1S-2U,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN100G1S-2U,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,,,,,,,,,,
62,65.7,53,2026-02-03T15:16:40.743Z,130,Carton Case,0.365,Inverter-FRN100G1S-4AD,0,2026-02-03,53,FRN100G1S-4AD,52,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN100G1S-4AD,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN100G1S-4AD,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,,,,,,,,,,
66,66,53,2026-02-03T15:16:40.743Z,130,Carton Case,0.365,Inverter-FRN100G1S-4U,2,2026-02-03,53,FRN100G1S-4U,52,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN100G1S-4U,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN100G1S-4U,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,,,,,,,,,,
353,,62,2026-02-03T15:16:40.743Z,186,Carton Case,1.269,Inverter-FRN1039G2E-4GAP,0,2026-02-03,110,FRN1039G2E-4GAP,293,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN1039G2E-4GAP,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN1039G2E-4GAP,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,,,,,,,,,,
353,,62,2026-02-03T15:16:40.743Z,186,Carton Case,1.269,Inverter-FRN1039G2S-4G,0,2026-02-03,110,FRN1039G2S-4G,293,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN1039G2S-4G,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN1039G2S-4G,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,,,,,,,,,,
536,,83,2026-02-03T15:16:40.743Z,219,Wooden Case,2.145,Inverter-FRN1039G2W-4GU,0,2026-02-03,118,FRN1039G2W-4GU,293,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,False,Inverters,FRN1039G2W-4GU,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN1039G2W-4GU,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,,,,,,,,,,
358,,62,2026-02-03T15:16:40.743Z,186,Carton Case,1.269,Inverter-FRN1040G2E-4G,0,2026-02-03,110,FRN1040G2E-4G,298,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN1040G2E-4G,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN1040G2E-4G,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,,,,,,,,,,
364,,62,2026-02-03T15:16:40.743Z,186,Carton Case,1.269,Inverter-FRN1040G2S-4G,1,2026-02-03,110,FRN1040G2S-4G,298,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN1040G2S-4G,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN1040G2S-4G,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,,,,,,,,,,
95,81,60,2026-02-03T15:16:40.743Z,131,Carton Case,0.534,Inverter-FRN110AQ1S-4A,2,2026-02-03,68,FRN110AQ1S-4A,81,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN110AQ1S-4A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN110AQ1S-4A,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,,,,,,,,,,
99,81,60,2026-02-03T15:16:40.743Z,131,Carton Case,0.534,Inverter-FRN110AQ1S-4E,2,2026-02-03,68,FRN110AQ1S-4E,81,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN110AQ1S-4E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN110AQ1S-4E,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,,,,,,,,,,
96,81,60,2026-02-03T15:16:40.743Z,131,Carton Case,0.534,Inverter-FRN110AR1S-4A,2,2026-02-03,68,FRN110AR1S-4A,81,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN110AR1S-4A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN110AR1S-4A,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,,,,,,,,,,
98,81,60,2026-02-03T15:16:40.743Z,131,Carton Case,0.534,Inverter-FRN110AR1S-4E,2,2026-02-03,68,FRN110AR1S-4E,81,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN110AR1S-4E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN110AR1S-4E,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,,,,,,,,,,
156,155,59,2026-02-03T15:16:40.743Z,157,Carton Case,0.713,Inverter-FRN110F1S-2J,0,2026-02-03,77,FRN110F1S-2J,155,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN110F1S-2J,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN110F1S-2J,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,,,,,,,,,,
71,73,48,2026-02-03T15:16:40.743Z,125,Carton Case,0.282,Inverter-FRN110F1S-4A,0,2026-02-03,47,FRN110F1S-4A,61,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN110F1S-4A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN110F1S-4A,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,,,,,,,,,,
0,-,0,2026-02-03T15:16:40.743Z,0,Carton Case,0,Inverter-FRN110F1S-4E,0,2026-02-03,0,FRN110F1S-4E,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN110F1S-4E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN110F1S-4E,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,,,,,,,,,,
0,71,48,2026-02-03T15:16:40.743Z,125,Carton Case,0.282,Inverter-FRN110F1S-4J,0,2026-02-03,47,FRN110F1S-4J,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN110F1S-4J,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN110F1S-4J,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,,,,,,,,,,
69,71,46,2026-02-03T15:16:40.743Z,85,Carton Case,0.254,Inverter-FRN110G1E-4A,0,2026-02-03,65,FRN110G1E-4A,61,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN110G1E-4A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN110G1E-4A,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,,,,,,,,,,
81,83,60,2026-02-03T15:16:40.743Z,131,Carton Case,0.534,Inverter-FRN110G1E-4E,0,2026-02-03,68,FRN110G1E-4E,70,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN110G1E-4E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN110G1E-4E,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,,,,,,,,,,
0,0,0,2026-02-03T15:16:40.743Z,0,Carton Case,0,Inverter-FRN110G1E-4EAQ,0,2026-02-03,0,FRN110G1E-4EAQ,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN110G1E-4EAQ,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN110G1E-4EAQ,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,,,,,,,,,,
0,-,0,2026-02-03T15:16:40.743Z,0,Carton Case,0,Inverter-FRN110G1E-4EBU,0,2026-02-03,0,FRN110G1E-4EBU,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN110G1E-4EBU,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN110G1E-4EBU,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,,,,,,,,,,
70,71,46,2026-02-03T15:16:40.743Z,85,Carton Case,0.254,Inverter-FRN110G1S-4A,0,2026-02-03,65,FRN110G1S-4A,61,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN110G1S-4A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN110G1S-4A,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,,,,,,,,,,
0,95,51,2026-02-03T15:16:40.743Z,130,Carton Case,0.431,Inverter-FRN110G1S-4T,0,2026-02-03,65,FRN110G1S-4T,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN110G1S-4T,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN110G1S-4T,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,,,,,,,,,,
67,,46,2026-02-03T15:16:40.743Z,85,Carton Case,0.254,Inverter-FRN110G2S-4J,0,2026-02-03,65,FRN110G2S-4J,62,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN110G2S-4J,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN110G2S-4J,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,,,,,,,,,,
357,,62,2026-02-03T15:16:40.743Z,186,Carton Case,1.269,Inverter-FRN1169G2E-4GAP,0,2026-02-03,110,FRN1169G2E-4GAP,298,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN1169G2E-4GAP,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN1169G2E-4GAP,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,,,,,,,,,,
364,,62,2026-02-03T15:16:49.548Z,186,Carton Case,1.269,Inverter-FRN1169G2S-4G,2,2026-02-03,110,FRN1169G2S-4G,298,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN1169G2S-4G,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN1169G2S-4G,2026-02-03T15:16:50.753789Z,2026-02-03T15:16:50.753789Z,,,,,,,,,,
547,,83,2026-02-03T15:16:40.743Z,219,Wooden Case,2.145,Inverter-FRN1169G2W-4GU,0,2026-02-03,118,FRN1169G2W-4GU,298,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,False,Inverters,FRN1169G2W-4GU,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN1169G2W-4GU,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,,,,,,,,,,
527,,75,2026-02-03T15:16:40.743Z,176,Carton Case,1.676,Inverter-FRN1170G2E-4G,0,2026-02-03,127,FRN1170G2E-4G,454,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN1170G2E-4G,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN1170G2E-4G,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,,,,,,,,,,
527,,75,2026-02-03T15:16:40.743Z,176,Carton Case,1.676,Inverter-FRN1170G2S-4G,1,2026-02-03,127,FRN1170G2S-4G,454,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN1170G2S-4G,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN1170G2S-4G,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,,,,,,,,,,
17.8,20,37,2026-02-03T15:16:40.743Z,68,Carton,0.078,Inverter-FRN11AQ1L-4A,0,2026-02-03,31,FRN11AQ1L-4A,17.8,,,,,,,0,0,6,0,0,2,8,0,0,,,,,,,8,0,0,,,,False,Inverters,FRN11AQ1L-4A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN11AQ1L-4A,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,,,,,,,,,,
17.811,20,37,2026-02-03T15:16:40.743Z,68,Carton,0.078,Inverter-FRN11AQ1L-4E,3,2026-02-03,31,FRN11AQ1L-4E,17.811,,,,,,,0,0,6,0,0,2,8,0,0,,,,,,,8,0,0,,,,False,Inverters,FRN11AQ1L-4E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN11AQ1L-4E,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,,,,,,,,,,
17.711,20,37,2026-02-03T15:16:40.743Z,68,Carton,0.078,Inverter-FRN11AQ1M-4A,0,2026-02-03,31,FRN11AQ1M-4A,17.711,,,,,,,0,0,6,0,0,2,8,0,0,,,,,,,8,0,0,,,,False,Inverters,FRN11AQ1M-4A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN11AQ1M-4A,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,,,,,,,,,,
17.783,20,37,2026-02-03T15:16:40.743Z,68,Carton,0.078,Inverter-FRN11AQ1M-4E,0,2026-02-03,31,FRN11AQ1M-4E,17.783,,,,,,,0,0,6,0,0,2,8,0,0,,,,,,,8,0,0,,,,False,Inverters,FRN11AQ1M-4E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN11AQ1M-4E,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,,,,,,,,,,
18.025,,37,2026-02-03T15:16:40.743Z,68,Carton,0.078,Inverter-FRN11AR1K-4DSL,0,2026-02-03,31,FRN11AR1K-4DSL,18.025,,,,,,,0,0,6,0,0,2,8,0,0,,,,,,,8,0,0,,,,False,Inverters,FRN11AR1K-4DSL,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN11AR1K-4DSL,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,,,,,,,,,,
18.5,20,37,2026-02-03T15:16:40.743Z,68,Carton,0.078,Inverter-FRN11AR1L-2J,0,2026-02-03,31,FRN11AR1L-2J,18.5,,,,,,,0,0,6,0,0,2,8,0,0,,,,,,,8,0,0,,,,False,Inverters,FRN11AR1L-2J,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN11AR1L-2J,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,,,,,,,,,,
17.88,20,37,2026-02-03T15:16:40.743Z,68,Carton,0.078,Inverter-FRN11AR1L-4A,3,2026-02-03,31,FRN11AR1L-4A,17.88,,,,,,,0,0,6,0,0,2,8,0,0,,,,,,,8,0,0,,,,False,Inverters,FRN11AR1L-4A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN11AR1L-4A,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,,,,,,,,,,
17.866,20,37,2026-02-03T15:16:40.743Z,68,Carton,0.078,Inverter-FRN11AR1L-4E,3,2026-02-03,31,FRN11AR1L-4E,17.866,,,,,,,0,0,6,0,0,2,8,0,0,,,,,,,8,0,0,,,,False,Inverters,FRN11AR1L-4E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN11AR1L-4E,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,,,,,,,,,,
17.87,20,37,2026-02-03T15:16:40.743Z,68,Carton,0.078,Inverter-FRN11AR1L-4J,0,2026-02-03,31,FRN11AR1L-4J,17.87,,,,,,,0,0,6,0,0,2,8,0,0,,,,,,,8,0,0,,,,False,Inverters,FRN11AR1L-4J,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN11AR1L-4J,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,,,,,,,,,,
0,0,0,2026-02-03T15:16:40.743Z,0,Carton,0,Inverter-FRN11AR1L-4TX,0,2026-02-03,0,FRN11AR1L-4TX,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,True,Inverters,FRN11AR1L-4TX,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN11AR1L-4TX,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,,,,,,,,,,
17.886,20,37,2026-02-03T15:16:40.743Z,68,Carton,0.078,Inverter-FRN11AR1M-4A,3,2026-02-03,31,FRN11AR1M-4A,17.886,,,,,,,0,0,6,0,0,2,8,0,0,,,,,,,8,0,0,,,,False,Inverters,FRN11AR1M-4A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN11AR1M-4A,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,,,,,,,,,,
17.756,20,37,2026-02-03T15:16:40.743Z,68,Carton,0.078,Inverter-FRN11AR1M-4E,4,2026-02-03,31,FRN11AR1M-4E,17.756,,,,,,,0,0,6,0,0,2,8,0,0,,,,,,,8,0,0,,,,False,Inverters,FRN11AR1M-4E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN11AR1M-4E,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,,,,,,,,,,
5.912,,30,2026-02-03T15:16:40.743Z,34,Carton,0.031,Inverter-FRN11C2S-2J,6,2026-02-03,30,FRN11C2S-2J,5.912,0,0,2,0,0,4,0,0,12,0,0,8,27,0,0,0,0,24,0,0,16,18,0,0,27,0,0,False,Inverters,FRN11C2S-2J,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN11C2S-2J,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,1,0,0,,,,,,,
5.927,,30,2026-02-03T15:16:40.743Z,34,Carton,0.031,Inverter-FRN11C2S-4J,6,2026-02-03,30,FRN11C2S-4J,5.927,0,0,2,0,0,4,0,0,12,0,0,8,27,0,0,0,0,24,0,0,16,18,0,0,27,0,0,False,Inverters,FRN11C2S-4J,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN11C2S-4J,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,1,0,0,,,,,,,
9.62,9.2,33.5,2026-02-03T15:16:40.743Z,51,Carton,0.046,Inverter-FRN11E1E-4A,0,2026-02-03,27,FRN11E1E-4A,9.62,0,0,1,0,0,4,0,0,6,0,0,4,12,0,0,0,0,18,0,0,12,16,0,0,24,0,0,False,Inverters,FRN11E1E-4A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN11E1E-4A,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,,,,6,0,0,0,0,8,
9.54,9.2,33.5,2026-02-03T15:16:40.743Z,51,Carton,0.046,Inverter-FRN11E1E-4E,0,2026-02-03,27,FRN11E1E-4E,9.54,0,0,1,0,0,4,0,0,6,0,0,4,12,0,0,0,0,18,0,0,12,16,0,0,24,0,0,False,Inverters,FRN11E1E-4E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN11E1E-4E,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,,,,6,0,0,0,0,8,
6.75,8,30,2026-02-03T15:16:40.743Z,34,Carton,0.031,Inverter-FRN11E1S-2A,0,2026-02-03,30,FRN11E1S-2A,6.75,0,0,2,0,0,4,0,0,12,0,0,8,27,0,0,0,0,24,0,0,16,18,0,0,27,0,0,False,Inverters,FRN11E1S-2A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN11E1S-2A,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,1,0,0,,,,,,,
6.65,8,30,2026-02-03T15:16:40.743Z,34,Carton,0.031,Inverter-FRN11E1S-2BM1,0,2026-02-03,30,FRN11E1S-2BM1,6.65,0,0,2,0,0,4,0,0,12,0,0,8,27,0,0,0,0,24,0,0,16,18,0,0,27,0,0,False,Inverters,FRN11E1S-2BM1,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN11E1S-2BM1,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,1,0,0,,,,,,,
6.89,8,30,2026-02-03T15:16:40.743Z,34,Carton,0.031,Inverter-FRN11E1S-2LM1,0,2026-02-03,30,FRN11E1S-2LM1,6.89,0,0,2,0,0,4,0,0,12,0,0,8,27,0,0,0,0,24,0,0,16,18,0,0,27,0,0,False,Inverters,FRN11E1S-2LM1,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN11E1S-2LM1,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,1,0,0,,,,,,,
6.87,8,30,2026-02-03T15:16:40.743Z,34,Carton,0.031,Inverter-FRN11E1S-4A,0,2026-02-03,30,FRN11E1S-4A,6.87,0,0,2,0,0,4,0,0,12,0,0,8,27,0,0,0,0,24,0,0,16,18,0,0,27,0,0,False,Inverters,FRN11E1S-4A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN11E1S-4A,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,1,0,0,,,,,,,
6.798,8,30,2026-02-03T15:16:40.743Z,34,Carton,0.031,Inverter-FRN11E1S-4BM1,0,2026-02-03,30,FRN11E1S-4BM1,6.798,0,0,2,0,0,4,0,0,12,0,0,8,27,0,0,0,0,24,0,0,16,18,0,0,27,0,0,False,Inverters,FRN11E1S-4BM1,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN11E1S-4BM1,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,1,0,0,,,,,,,
6.85,8,30,2026-02-03T15:16:40.743Z,34,Carton,0.031,Inverter-FRN11E1S-4E,0,2026-02-03,30,FRN11E1S-4E,6.85,0,0,2,0,0,4,0,0,12,0,0,8,27,0,0,0,0,24,0,0,16,18,0,0,27,0,0,False,Inverters,FRN11E1S-4E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN11E1S-4E,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,1,0,0,,,,,,,
6.76,8,30,2026-02-03T15:16:40.743Z,34,Carton,0.031,Inverter-FRN11E1S-4JSF1E,0,2026-02-03,30,FRN11E1S-4JSF1E,6.76,0,0,2,0,0,4,0,0,12,0,0,8,27,0,0,0,0,24,0,0,16,18,0,0,27,0,0,False,Inverters,FRN11E1S-4JSF1E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN11E1S-4JSF1E,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,1,0,0,,,,,,,
0,8,0,2026-02-03T15:16:40.743Z,0,Carton,0,Inverter-FRN11E1S-4LM,0,2026-02-03,0,FRN11E1S-4LM,0,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,False,Inverters,FRN11E1S-4LM,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN11E1S-4LM,2026-02-03T15:16:43.433279Z,2026-02-03T15:16:43.433279Z,,,,,,,,,,
